Año,D F,Reportado?,Categorías IPCC 2006,CO2-Absorciones en Gg,CO2 -Emisiones en Gg,CH4-Emisiones en Gg,N2O-Emisiones en Gg,HFC-32-Emisiones en Gg,HFC-125-Emisiones en Gg,HFC-134a-Emisiones en Gg,HFC-143a-Emisiones en Gg,HFC-152a-Emisiones en Gg,HFC-227ea-Emisiones en Gg,PFCs-Emisiones en Gg,SF6-Emisiones en Gg,NOX-Precursores en Gg,CO-Precursores en Gg,COVDM-Precursores en Gg,SO2-Precursores en Gg,CO2-Absorciones en Gg de CO2eq,CO2-Emisiones en Gg de CO2eq,CH4-Emisiones en Gg de CO2eq,N2O-Emisiones en Gg de CO2eq,HFC-32-Emisiones en Gg de CO2eq,HFC-125-Emisiones en Gg de CO2eq,HFC-134a-Emisiones en Gg de CO2eq,HFC-143a-Emisiones en Gg de CO2eq,HFC-152a-Emisiones en Gg de CO2eq,HFC-227ea-Emisiones en Gg de CO2eq,PFCs-Emisiones en Gg de CO2eq,SF6-Emisiones en Gg de CO2eq,Absorciones Totales.Gg de CO2eq,Emisiones totales (ΣGEI)-Gg de CO2eq,Con todas las emisiones y absorciones-Gg de CO2eq
2012,D,SI,3A2b Búfalos,NE,NA,2.44E-01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.13,2.64,NA,NA,NA,NA,NA,NA,NA,NA,NE,7.77,7.77
2012,D,SI,3A2c Ovinos,NE,NA,1.05E-01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.20,3.04,NA,NA,NA,NA,NA,NA,NA,NA,NE,5.24,5.24
2012,D,SI,3A2d Caprinos,NE,NA,1.77E-01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.71,2.94,NA,NA,NA,NA,NA,NA,NA,NA,NE,6.65,6.65
2012,D,SI,3A2e Camellos,NE,NA,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2012,D,SI,3A2f Caballos,NE,NA,1.48E+00,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.99,8.76,NA,NA,NA,NA,NA,NA,NA,NA,NE,39.75,39.75
2012,D,SI,3A2g Mulas y asnos,NE,NA,2.64E-01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.55,1.56,NA,NA,NA,NA,NA,NA,NA,NA,NE,7.12,7.12
2012,F,SI,3A2h Porcinos,NE,NA,2.79E+00,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.51,288.87,NA,NA,NA,NA,NA,NA,NA,NA,NE,347.38,347.38
2012,D,SI,3A2hi Porcinos < 6 meses,NE,NA,1.15E+00,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.20,112.93,NA,NA,NA,NA,NA,NA,NA,NA,NE,137.13,137.13
2012,D,SI,3A2hii Porcinos > 6 meses,NE,NA,1.63E+00,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.31,175.94,NA,NA,NA,NA,NA,NA,NA,NA,NE,210.24,210.24
2012,D,SI,3A2j Otros,NE,NA,2.19E+01,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,460.52,374.98,NA,NA,NA,NA,NA,NA,NA,NA,NE,835.51,835.51
2012,F,SI,3.B - Tierra,"-23,262.62","94,976.49",1.09E-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-23,262.62","94,976.49",2.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-23,262.62","94,978.77","71,716.15"
2012,F,SI,3.B.1 - Tierras forestales,"-16,529.51","50,881.10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-16,529.51","50,881.10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-16,529.51","50,881.10","34,351.59"
2012,F,SI,3B1a Tierras forestales que permanecen como tales,"-12,506.48","50,881.10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-12,506.48","50,881.10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-12,506.48","50,881.10","38,374.62"
2012,F,SI,3B1ai Tierras forestales que permanecen como tales(Bosque natural),0.00,"16,349.31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,"16,349.31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,"16,349.31","16,349.31"
2012,D,SI,Biomasa,0.00,"14,807.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,"14,807.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,"14,807.12","14,807.12"
2012,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2012,D,SI,Suelos,NE,"1,542.19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,"1,542.19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,"1,542.19","1,542.19"
2012,F,SI,3B1aii Tierras forestales que permanecen como tales (Stock Change),"-1,283.59","31,235.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1,283.59","31,235.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1,283.59","31,235.05","29,951.46"
2012,D,SI,Biomasa,"-1,283.59","31,235.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1,283.59","31,235.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1,283.59","31,235.05","29,951.46"
2012,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2012,D,SI,Suelos,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,0.00,0.00
2012,F,SI,3B1aiii Tierras forestales que permanecen como tales (Plantaciones),"-11,222.89","3,296.74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-11,222.89","3,296.74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-11,222.89","3,296.74","-7,926.16"
2012,D,SI,Biomasa,"-11,222.89","3,296.74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-11,222.89","3,296.74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-11,222.89","3,296.74","-7,926.16"
2012,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2012,X,SI,Suelos,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2012,F,SI,3B1b Tierras convertidas en tierras forestales,"-4,023.03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-4,023.03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-4,023.03",NA,"-4,023.03"
2012,F,SI,3B1bi Tierras de cultivo convertidas en tierras forestales,"-1,004.62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1,004.62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1,004.62",NA,"-1,004.62"
2012,D,SI,Biomasa,-714.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-714.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-714.48,NA,-714.48
2012,D,SI,MOM,-15.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.12,NA,-15.12
2012,D,SI,Suelos,-275.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-275.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-275.02,NA,-275.02
2012,F,SI,3B1bii Pastizales convertidos en tierras forestales,"-2,835.99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-2,835.99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-2,835.99",NA,"-2,835.99"
2012,D,SI,Biomasa,"-1,944.24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1,944.24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1,944.24",NA,"-1,944.24"
2012,D,SI,MOM,-47.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-47.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-47.66,NA,-47.66
2012,D,SI,Suelos,-844.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-844.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-844.08,NA,-844.08
2012,F,SI,3B1biii Humedales convertidos en tierras forestales,-64.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-64.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-64.87,NA,-64.87
2012,D,SI,Biomasa,-43.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-43.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-43.82,NA,-43.82
2012,D,SI,MOM,-1.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.00,NA,-1.00
2012,D,SI,Suelos,-20.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.06,NA,-20.06
2012,F,SI,3B1biv Asentamientos convertidos en tierras forestales,-65.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-65.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-65.84,NA,-65.84
2012,D,SI,Biomasa,-35.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-35.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-35.76,NA,-35.76
2012,D,SI,MOM,-0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.73,NA,-0.73
2012,D,SI,Suelos,-29.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-29.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-29.35,NA,-29.35
2012,F,SI,3B1bv Otras tierras convertidas en tierras forestales,-51.70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-51.70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-51.70,NA,-51.70
2012,D,SI,Biomasa,-26.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.67,NA,-26.67
2012,D,SI,MOM,-0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.59,NA,-0.59
2012,D,SI,Suelos,-24.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.44,NA,-24.44
2012,F,SI,3.B.2 - Tierras de cultivo,"-6,393.98","8,686.96",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-6,393.98","8,686.96",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-6,393.98","8,686.96","2,292.98"
2012,F,SI,3B2a Tierras de cultivo que permanecen como tales,"-6,393.98","5,755.23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-6,393.98","5,755.23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-6,393.98","5,755.23",-638.75
2012,F,SI,Biomasa,"-6,393.98","4,060.91",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-6,393.98","4,060.91",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-6,393.98","4,060.91","-2,333.07"
2012,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2012,D,SI,Suelos,NE,"1,694.32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,"1,694.32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,"1,694.32","1,694.32"
2012,F,SI,3B2ai Cultivo de café,"-3,596.40","3,275.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-3,596.40","3,275.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-3,596.40","3,275.00",-321.39
2012,D,SI,Biomasa,"-3,596.40","3,275.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-3,596.40","3,275.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-3,596.40","3,275.00",-321.39
2012,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2012,X,SI,Suelos,NE,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2012,F,SI,3B2aii Palma,"-1,308.47",136.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1,308.47",136.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1,308.47",136.62,"-1,171.85"
2012,D,SI,Biomasa,"-1,308.47",136.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1,308.47",136.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1,308.47",136.62,"-1,171.85"
2012,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2012,X,SI,Suelos,NE,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2012,F,SI,3B2aiii Cacao,-458.87,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-458.87,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-458.87,0.00,-458.87
2012,D,SI,Biomasa,-458.87,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-458.87,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-458.87,0.00,-458.87
2012,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2012,X,SI,Suelos,NE,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2012,F,SI,3B2aiv Aguacate,-104.83,45.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-104.83,45.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-104.83,45.82,-59.02
2012,D,SI,Biomasa,-104.83,45.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-104.83,45.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-104.83,45.82,-59.02
2012,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2012,X,SI,Suelos,NE,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2012,F,SI,3B2av Caucho,-619.77,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-619.77,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-619.77,0.00,-619.77
2012,D,SI,Biomasa,-619.77,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-619.77,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-619.77,0.00,-619.77
2012,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2012,X,SI,Suelos,NE,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2012,F,SI,3B2avi Mango,-110.96,180.50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-110.96,180.50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-110.96,180.50,69.54
2012,D,SI,Biomasa,-110.96,180.50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-110.96,180.50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-110.96,180.50,69.54
2012,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2012,X,SI,Suelos,NE,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2012,F,SI,3B2avii Limón,-77.01,7.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-77.01,7.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-77.01,7.73,-69.28
2012,D,SI,Biomasa,-77.01,7.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-77.01,7.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-77.01,7.73,-69.28
2012,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2012,X,SI,Suelos,NE,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,0.00,0.00
2012,F,SI,3B2aviii Mandarina,-52.06,97.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-52.06,97.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-52.06,97.84,45.78
2012,D,SI,Biomasa,-52.06,97.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-52.06,97.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-52.06,97.84,45.78
2012,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2012,X,SI,Suelos,NE,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2012,F,SI,3B2aix Naranja,-57.23,22.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-57.23,22.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-57.23,22.20,-35.03
2012,D,SI,Biomasa,-57.23,22.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-57.23,22.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-57.23,22.20,-35.03
2012,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2012,X,SI,Suelos,NE,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,IE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2012,F,SI,3B2ax Tangelo,-8.37,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.37,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.37,0.00,-8.37
2012,D,SI,Biomasa,-8.37,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.37,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.37,0.00,-8.37
2012,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2012,X,SI,Suelos,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2012,F,SI,3B2axi Otro,0.00,295.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,295.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,295.19,295.19
2012,D,SI,Biomasa,0.00,295.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,295.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,295.19,295.19
2012,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2012,X,SI,Suelos,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2012,F,SI,3B2b Tierras convertidas en tierras de cultivo,NE,"2,931.73",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,"2,931.73",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,"2,931.73","2,931.73"
2012,F,SI,3B2bi Tierras forestales convertidas en tierras de cultivo,NA,"2,931.73",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IE,"2,931.73",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2,931.73","2,931.73"
2012,D,SI,Biomasa,NA,67.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IE,67.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.48,67.48
2012,D,SI,MOM,NA,2.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IE,2.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.08,2.08
2012,D,SI,Suelos,NA,"2,862.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IE,"2,862.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2,862.17","2,862.17"
2012,X,SI,3B2bii Pastizales convertidos en tierras de cultivo,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2012,X,SI,Biomasa,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2012,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2012,X,SI,Suelos,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2012,X,SI,3B2biii Humedales convertidos en tierras de cultivo,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2012,X,SI,Biomasa,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2012,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2012,X,SI,Suelos,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2012,X,SI,3B2biv Asentamientos convertidos en tierras de cultivo,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2012,X,SI,Biomasa,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2012,X,SI,MOM,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
2012,X,SI,Suelos,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE,NA,NA
